ssn,nif,nome,telefone,morada,data_nasc
97842275782,545297017,Renata Portela,910410668,ESTR SALGADOS LOTE 3º DTO 2700-727 - AMADORA,2019-4-22
27025812385,433652020,Fábia Couto,968461889,R ESCOLA LOTE 3º DTO 2580-509 - CARREGADO,1935-6-1
11654714354,237799938,Priscila DelRosario,929975016,PCT PADRE ÁLVARO PROENCA LOTE 1º ESQ 2700-631 - AMADORA,1941-6-1
34914013076,820895707,Américo Meireles,981928915,R CASAIS DO BRUXO LOTE 1º ESQ 2580-628 - ALENQUER,1928-2-2
71708982071,195134141,Roque Leão,936443892,EN ANS LOTE RC 2580-081 - ALDEIA GALEGA DA MERCEANA,2021-5-8
91149684343,242099876,Viriato Pinheiro,975362189,ESTR QUEIMADAS LOTE 2º DTO 2580-513 - ALDEIA GAVINHA,2019-5-7
87345090568,142325444,Brites Queiros,966548253,EN 1 LOTE 3º ESQ 2580-374 - ALENQUER,1950-6-27
98010047343,963804379,Gaudêncio Guardado,954810245,EN IC2 LOTE 1º ESQ 2580-381 - ALENQUER,1973-5-8
27402346177,453375297,Marcelino Organista,974093970,R CÂNDIDO DOS REIS LOTE 3º ESQ 2630-233 - ARRUDA DOS VINHOS,1938-2-25
80726229505,523179546,Maximiliana Azevedo,918356468,PCT ENG ALVES DA COSTA LOTE 2º ESQ 2700-344 - AMADORA,1939-6-20
71945623568,428730634,Bruna Neves,913068670,R CASAL VELHO LOTE 2º DTO 2580-174 - MECA,1976-2-25
26294968747,868594025,Virgínia Grilo,944755911,R COR PINHEIRO CORREIA LOTE 3º DTO 2580-243 - OTA,1933-12-6
71065657400,379525953,Estanislau Pequeno,930070882,R RAINHA STA ISABEL LOTE 1º DTO 2580-168 - ABRIGADA,1980-11-27
39502309049,981420097,Bárbara Goulart,944177553,ESTR POÇO MOURO LUGAL DO MONDEGO LOTE 2º DTO 2580-101 - ALDEIA GAVINHA,1928-1-9
99649765941,296160733,Zuleica Fidalgo,959343828,R MOINHOS LOTE 3º ESQ 2580-442 - VILA VERDE DOS FRANCOS,1994-12-19
86632958673,839208351,Belmiro Mata,987231847,ESTR FONTE NOVA LOTE 1º ESQ 2630-199 - ARRUDA DOS VINHOS,1955-6-25
98947949556,337840969,Paulo Sequeira,947212209,R OLIVAL LOTE 1º DTO 2700-615 - AMADORA,2007-1-2
78758312142,746615996,Trajano Soares,975311396,QTA S BAETOLOMEU LOTE 3º DTO 2580-179 - MECA,1935-4-10
83815956770,361788394,Corina Caldeira,972465808,R SANTO ANTÓNIO LOTE 3º ESQ 2650-116 - AMADORA,1927-10-21
95479802952,909219348,Miquelina Barbalho,923295473,R FONTE DAS PERDIZES LOTE 2º DTO 2580-089 - ALDEIA GALEGA DA MERCEANA,1973-10-3
29964700634,497598329,Sabrina Nogueira,931463531,R VALINHOS LOTE 3º DTO 2630-506 - SANTIAGO DOS VELHOS,1993-6-16
73584451026,740128625,Gisela Porto,981508052,AV PANGIM LOTE 2º DTO 2720-444 - AMADORA,1984-7-11
67728286117,518263217,Priscila Caeiro,934426679,TV NAMORADOS LOTE 1º DTO 2580-121 - CABANAS DE TORRES,1933-3-15
54471852136,997660784,Fausta Falcao,937524685,AV QUINTA GRANDE LOTE 1º ESQ 2610-161 - AMADORA,1971-5-4
17853045256,456549674,Georgio Fialho,951627535,PCT GARCIA DE RESENDE LOTE 1º ESQ 2650-246 - AMADORA,1921-12-26
20173063639,172031719,Roberto Guerra,975122966,PCT LADISLAU BATALHA LOTE 3º ESQ 2630-370 - ARRUDA DOS VINHOS,1962-3-27
53008790943,909991958,Romão Sapateiro,974615081,R LUIS DA CONCEIÇÃO CARDOSO LOTE 1º DTO 2580-442 - VILA VERDE DOS FRANCOS,1933-12-22
17293694530,753219461,Gerard Novais,914865264,R CASAL MOINHO LOTE 3º ESQ 2580-412 - VENTOSA ALQ,2017-9-3
31252590030,100156484,Aldo Couto,945912167,C LOTE RC 2580-381 - ALENQUER,1934-1-15
31688042362,832188383,Ivo Matias,966854929,R PRINCIPAL LOTE 1º DTO 2580-152 - CARNOTA,1930-7-28
41390705334,145688617,Everaldo Lima,918056440,CSL CATARRO LOTE 2º DTO 2580-141 - CARNOTA,1980-2-23
61839546064,499696192,Inês Seixas,984413786,TV FAIA LOTE RC 2580-121 - CABANAS DE TORRES,1990-5-15
17889425715,322354031,Aloísio Conceição,982916196,R DAMIÃO DE GOIS LOTE 1º ESQ 2650-320 - AMADORA,1973-4-11
35558424984,998008225,Giselda Topete,916768940,R PALMEIRA LOTE RC 2580-439 - VILA VERDE DOS FRANCOS,1977-6-22
17415541123,823920102,Palmira Lisboa,981986633,CC GARGANTADA LOTE 2º DTO 2700-409 - AMADORA,1947-6-21
82784327709,859092505,Caim Saldanha,972186492,R 1 DE MAIO LOTE 2º DTO 2650-413 - AMADORA,1951-12-2
45591123301,481346629,Gabriela Ventura,935528646,R PAIS DE RAMOS LOTE 1º DTO 2720-222 - AMADORA,1958-3-10
28993577025,365948372,Eulália Seixas,961813257,R 1 DE MAIO QTA DOS ARNEIROS LOTE 1º DTO 2580-087 - ALDEIA GALEGA DA MERCEANA,2015-12-25
94659507218,373635405,Jacinto Lobo,976494575,R CABEDO LOTE 2º DTO 2580-177 - MECA,1996-11-15
54074777750,275510220,Mariana Paquetá,948602164,R CASAIS CHAFARIZ LOTE 3º DTO 2580-436 - VILA VERDE DOS FRANCOS,1950-7-9
17479705261,111865980,Severino Valentim,963345721,R GONCALVES CRESPO LOTE 3º DTO 2700-433 - AMADORA,1958-2-18
25602263219,496748347,Álvaro Albergaria,957048755,ESTR CAÇADORES LOTE 2º DTO 2580-134 - CADAFAIS,1973-6-17
85328404821,910386970,Roque Pesqueira,946804478,PCT DR TEOFILO CARVALHO DOS SANTOS LOTE 2º DTO 2580-602 - CARREGADO,1969-1-10
21190951232,372224528,Antónia Passos,963581038,EN 115-3 LOTE 2º DTO 2580-259 - PEREIRO DE PALHACANA,2009-4-20
25199685012,799065437,Abel Aleixo,914296285,R ALTO DA FONTE LOTE 1º ESQ 2630-092 - ARRANHÓ,1987-6-7
62083709956,521685189,Ivo Varejão,930681568,BC STA ANA LOTE 2º DTO 2580-445 - ABRIGADA,1994-3-2
53706760093,299836282,Antão Lima,933013660,PCT S MIGUEL LOTE 3º DTO 2720-514 - AMADORA,1969-6-13
67537045897,168502470,Leonel Marinho,973171547,QTA DA VENDA LOTE RC 2580-652 - OTA,1976-7-22
56755841235,680794541,Joel Filomeno,960405735,R BELA VISTA LOTE 2º DTO 2580-122 - CABANAS DE TORRES,1956-9-28
86129824220,395408253,Higino Amaro,969656712,LG COMEND FERNANDO MARTINS LOTE 1º DTO 2580-405 - VENTOSA ALQ,1998-2-26
33556657673,719951943,Samuel Moleiro,950818673,PCT ANTONIO DOS SANTOS COELHO LOTE 3º DTO 2700-090 - AMADORA,1958-3-10
11800119825,896881616,Octávio DelRosario,925292222,R JOSE VITORINO LOTE 1º DTO 2580-255 - PEREIRO DE PALHACANA,1962-5-8
83282823286,554277406,Xisto Reis,948856884,LG 25 DE ABRIL LOTE 2º ESQ 2610-183 - AMADORA,1920-6-20
53394463828,296420789,Marisa Eanes,984362269,R TERRAS EIRA LOTE 3º DTO 2700-812 - AMADORA,1921-3-18
16276696992,936654978,Gustavo Moreira,934510894,EN 115 QTA OA BOAVISTA LOTE 2º DTO 2580-081 - ALDEIA GALEGA DA MERCEANA,1967-3-21
11522017490,191071652,Victor Resendes,954729669,R AMORIM LIMA LOTE 1º ESQ 2580-284 - ALENQUER,1927-8-20
30172800170,484126496,Antero Alencar,987853953,R ADAMARTA LOTE 2º ESQ 2580-179 - MECA,2018-5-18
38295420073,653310111,Guilherme Jacome,929768143,R ALMEIDA GARRETT LOTE 3º DTO 2580-467 - CARREGADO,2013-6-17
72403674592,605092116,Marcelino Cavaco,970456879,CSL CASCALHEIRA LOTE 2º DTO 2630-111 - ARRUDA DOS VINHOS,1943-9-9
82685935755,489813788,Renata Machado,934859190,R JESUS LOTE 1º ESQ 2630-012 - ARRANHÓ,1930-12-22
48659379118,648410096,Paulina Bessa4,981702726,R VICENTE ESTEVES LOTE 1º ESQ 2700-846 - AMADORA,1992-1-13
49458143708,687579369,Henriqueta Alvarenga,927393393,CAM MUNICIPAL 1106 LOTE 1º DTO 2580-101 - ALDEIA GAVINHA,1967-9-14
30020126685,285277975,Mafalda Padilha,954897104,ESTR NACIONAL LOTE 1º DTO 2630-314 - ARRUDA DOS VINHOS,1939-10-19
72754128329,390123224,Carlota Silvestre,916855166,R LOUREIRO QONDOMINIO DAS ROSAS LOTE 1º ESQ 2630-433 - CARDOSAS,1956-9-11
63591454251,993496077,Manuel Amorim,979143247,ESTR CASAL DAS EIRAS VELHA LOTE 2º ESQ 2580-134 - CADAFAIS,1973-7-2
34407030645,832298989,Salomé Zeferino,934626240,TV PRAZERES LOTE 2º ESQ 2580-134 - CADAFAIS,1962-5-20
95327964831,843965185,Eunice Clezar,986736523,PCT JOÃO RODRIGUES CABRILHO LOTE RC 2580-485 - CARREGADO,1945-1-9
70202133726,166695340,Teodora Porto,932544419,R FLORES LOTE 1º DTO 2580-511 - CARREGADO,1953-5-16
84216589753,389818988,Danilo Gama,947082011,R FLORBELA ESPANCA LOTE RC 2700-386 - AMADORA,1996-7-14
24630948117,639065243,Benedito Ataíde,967534017,TV ORDEM MILITAR HOSPITAL LOTE RC 2700-626 - AMADORA,1957-6-17
76706680073,153400985,Jean Negreiros,931080303,AV GEN HUMBERTO DELGADO LOTE 2º ESQ 2700-420 - AMADORA,1981-3-15
50813053315,315660217,Carlos Lisboa,971523737,R RIO LOTE 1º DTO 2580-103 - ALDEIA GAVINHA,2019-9-26
87352132789,106060808,Mariana Leite,960142702,BR JOAQUIM JOSE LOTE 1º ESQ 2580-381 - ALENQUER,1955-11-28
94757674325,612652644,Marcela Vitoria,939897722,ESTR FALAGUEIRA LOTE 2º DTO 2700-359 - AMADORA,1950-8-25
22039469960,949745580,Cecilio Goes,972441368,R 8 DE SETEMBRO LOTE 2º ESQ 2630-097 - ARRANHÓ,1993-8-19
39833186842,535271091,Antônio Pinheiro,928122038,R ADRIANO CORREIA DE OLIVEIRA LOTE RC 2650-405 - AMADORA,1928-1-25
23192922597,948967435,Orestes Albuquerque,934406687,BC PERO DE ALENQUER LOTE 2º ESQ 2580-376 - ALENQUER,1984-8-9
17060215071,272737249,Patrício Oliva,987120674,TV SETE FONTES LOTE 3º DTO 2630-095 - ARRANHÓ,1978-12-27
70012526819,868614331,Alarico Queiros,925423453,LG RAINHA SANTA ISABEL LOTE 1º ESQ 2580-372 - ALENQUER,1953-11-10
40117525750,281094783,Raul Botelho,920430908,R NOVA DO OPERÁRIO ANEXO 3 LOTE 1º DTO 2650-168 - AMADORA,1998-6-26
79805788521,987120508,Florbela Neves,962172320,R PORTELA LOTE 3º ESQ 2580-133 - CADAFAIS,2012-6-11
78462665089,951173446,Carolina Cordeiro,957209177,CSL MATIAS LOTE 1º ESQ 2580-132 - CADAFAIS,1922-12-22
61835710966,142770491,Alírio Branco,925400174,CSL MATO SOBRAL LOTE 2º ESQ 2630-428 - CARDOSAS,1970-7-7
51170787021,429945271,Adriana Henriques,944696944,TV JOAQUIM VICENTE FERREIRA LOTE 3º ESQ 2580-132 - CADAFAIS,2020-9-25
55128180693,599235446,Roque Saldanha,913467339,R ROSSIO LOTE RC 2580-176 - MECA,1990-3-3
31847897882,435226631,Rosália Carmona,938283451,URB SOLAR CARDOSAS LOTE 2º ESQ 2630-433 - CARDOSAS,1959-8-19
75323421083,564363780,João Domingues,958310034,R JOSE JOAQUIM TEXEIRA LOTE 3º DTO 2580-381 - ALENQUER,1994-5-16
78407252604,271449501,Bernardino Sales,922672163,R DOMINGOS HENRIQUES LOTE 2º DTO 2580-232 - OLHALVO,1989-12-21
81787920562,304241608,Bernardete Camacho,979670162,ESTR ALCAMBAR LOTE 3º DTO 2630-213 - ARRUDA DOS VINHOS,2009-8-16
47873255039,925807674,Reginaldo Rego,941574742,R D JOAO V L LOTE RC 2650-306 - AMADORA,1940-4-14
77773880695,918590641,Osório Rosa,951960473,LG TRABALHADORES LOTE 2º DTO 2580-149 - CARNOTA,1949-12-28
39285216146,809815909,Vanésa Ávila,951010961,R INFANTA D MARIA LOTE 3º ESQ 2700-464 - AMADORA,1954-4-25
15632864558,334165304,Prantelhana Sousa,925861437,R LOUREIRO SOLAR DAS CARDOSAS LOTE 2º ESQ 2630-433 - CARDOSAS,2005-12-1
17862616128,703724300,Xavier Mercado,959527788,R DR FRANCISCO SÁ CARNEIRO LOTE 2º ESQ 2720-197 - AMADORA,1999-12-18
40747601091,868325220,Adélia Calmon,946313003,R COMBATENTES LOTE 1º DTO 2630-536 - SANTIAGO DOS VELHOS,1996-11-18
28728708122,490824456,Teodora Vasconcelos,989852493,R MANUEL GUIMARÃES LOTE 1º ESQ 2610-109 - AMADORA,2015-1-21
37480667201,756794345,Nádia Tavares,961950334,R SERRA LOTE 2º ESQ 2580-150 - CARNOTA,1975-4-13
33422618306,949165822,Rogério Furtado,964865953,R COMBATENTES DA GRANDE GUERRA LOTE 2º ESQ 2580-233 - OLHALVO,1929-1-16
39930563958,203177792,Dirce Serrano,954005895,TV ADEGAS LOTE RC 2580-405 - VENTOSA ALQ,2005-7-4
39447247207,633203339,Olívia Malafaia,919749457,AV D JOAO V LOTE 2º ESQ 2720-168 - AMADORA,1957-3-14
45750284150,715772148,Artur Vilar,961839593,R BELA VISTA LOTE 3º DTO 2580-510 - CARREGADO,1952-6-4
50411860431,263242748,Damião Vilhena,930926725,R ALEXANDRE HERCULANO LOTE 2º ESQ 2580-376 - ALENQUER,1994-1-17
48546859310,464258081,Júlio Baptista,919749824,LG BOLA LOTE RC 2610-077 - AMADORA,1925-3-19
38319532993,278076041,Giselda Veiga,962151676,TV BOA VONTADE LOTE RC 2580-131 - CADAFAIS,1986-12-9
30418732195,863008450,Gilberto Sousa,983147817,R RAFAEL BORDALO PINHEIRO ONZE LOTE 2º ESQ 2650-138 - AMADORA,1955-8-18
61915529478,894776445,Aurélia Matos,954290462,QTA ESPÍRITO SANTO LOTE RC 2580-243 - OTA,1965-2-2
83798209631,736097758,Fabiano Bulhões,917018233,R COTOVELO LOTE 3º ESQ 2630-014 - ARRANHÓ,2006-12-3
63621750741,580402585,Sónia NogueiraFerrão,912358635,R NOVA DE SANTO ANTÓNIO LOTE 3º DTO 2580-405 - VENTOSA ALQ,1948-2-3
42530091449,452938465,Tomás Moniz,953746774,R PAZ LOTE 3º DTO 2580-405 - VENTOSA ALQ,1939-3-21
93975734837,877844295,Prazeres Barbalho,948486547,R JOÃO CARVALHO LOTE 2º DTO 2580-311 - ALENQUER,1923-10-23
35500100325,275865391,Laureana Baptista,969598962,CSL ZAMBUJEIRO LOTE 3º DTO 2630-165 - ARRUDA DOS VINHOS,1977-9-16
53274164472,995001311,Luís Calazans,974919874,R BASTIEL LOTE RC 2580-442 - VILA VERDE DOS FRANCOS,1960-7-7
44882329509,317490305,Daniela Saraiva,941906341,R FONTE LOTE RC 2630-527 - SANTIAGO DOS VELHOS,1947-1-23
65022969655,493662588,Óscar Bastos,987395241,R ROSA LOTE RC 2580-409 - VENTOSA ALQ,1948-10-10
13754355833,607037273,Fernanda Abril,988995210,R FRANCISCO GOES LOTE 3º ESQ 2580-209 - OLHALVO,1956-3-21
18797864187,523650535,Lina Teixeira,920719135,R BRANDÃO LOTE 3º ESQ 2580-561 - ALENQUER,1945-12-5
79957624751,943160776,Aurora Barbalho,971670938,R D JOÃO LI LOTE 3º ESQ 2580-557 - RIBAFRIA,1957-11-21
25237565882,592184240,Leopoldo Soveral,947734046,PC S JOSE LOTE 3º ESQ 2610-170 - AMADORA,1931-4-3
18226970788,360914708,Francisca Águas,912599339,R PADRE AMÉRICO LOTE 3º DTO 2610-130 - AMADORA,2019-7-25
43240969212,999440968,Tatiana Duarte4,947702387,R AZINHAGA LOTE 2º ESQ 2580-084 - ALDEIA GALEGA DA MERCEANA,1923-3-12
83262484199,925818484,Baltasar Malheiros,922693806,TV COPA LOTE 3º ESQ 2580-107 - ALDEIA GAVINHA,1942-2-9
14226267845,346102602,Otília França,938212281,R JOÃO DE DEUS LOTE 2º DTO 2580-243 - OTA,1953-8-24
36396648909,116587831,Guiomar Coimbra,973144578,AV D JOÃO V LOTE RC 2720-166 - AMADORA,1954-5-15
77811708345,950393689,Juvina Coutinho,912848038,R LINHAS DE TORRES LOTE RC 2630-559 - SANTIAGO DOS VELHOS,1981-11-12
54641877361,229638556,Augustina Távora,955385484,AV ANTÓNIO SÉRGIO LOTE 2º ESQ 2720-047 - AMADORA,1994-12-15
32659353823,990049057,Ágata Lobo,913161234,CSL FONTE DA GATARIA LOTE 1º DTO 2580-149 - CARNOTA,2011-5-16
46117665447,818631712,Natalina Passos,965468560,R BALAQUEIRA LOTE RC 2580-178 - MECA,1969-12-17
51640532465,955201230,Guido Correia,947359752,CSL CASAL VELHO LOTE 2º ESQ 2580-507 - CARREGADO,1961-3-17
88778115062,399739217,Cristina Moura,928864734,BC MOLEIRO LOTE 3º DTO 2630-506 - SANTIAGO DOS VELHOS,1945-9-16
77914332916,415429706,Diana Sodré,960999842,CSL BOAVISTA LOTE RC 2650-429 - AMADORA,1984-12-6
90811015243,266530006,Arnaldo Carmona,924136170,R COLÉGIO LOTE 3º ESQ 2610-233 - AMADORA,1967-6-18
98261811515,162137185,Adélia Mateus,954554920,QTA S FILOMENA LOTE RC 2630-182 - ARRUDA DOS VINHOS,1968-8-13
72336927083,252047548,Zoraide Pires,936633465,PCT FERREIRA DA SILVA LOTE 3º ESQ 2700-381 - AMADORA,2010-1-24
15684170415,577045053,Dionísio Palma,947725778,R ANTÓNIO PINHEIRO LACERDA LOTE 3º DTO 2630-370 - ARRUDA DOS VINHOS,2007-2-26
38448228094,923816112,Cecilio Brasil,932850291,R INDUSTRIAS LOTE 3º ESQ 2700-459 - AMADORA,2003-9-5
62628066394,646663970,Florbela Machuca,929413476,CSL BATALHA CASA PALMEIRAS LOTE 2º ESQ 2630-326 - ARRUDA DOS VINHOS,1986-4-2
77447141818,330875475,Cândida Cabral,977958012,TV TORRE LOTE 3º DTO 2580-581 - ALENQUER,1985-5-1
96536950104,128607976,Maurícia Matias,919486605,PC JOSE AFONSO LOTE 1º DTO 2650-221 - AMADORA,1937-7-21
96318430029,835685918,Edite Meira,947672189,TV MAE DE AGUA LOTE 2º DTO 2700-542 - AMADORA,1965-4-10
85065740333,308277693,Cássio Esteves,950466947,AV PADRE BARTOLOMEU GUSMAO LOTE 3º DTO 2720-428 - AMADORA,2011-6-15
43422630789,723649488,Elias Cerqueira,965700884,CSL NOVO LOTE RC 2580-152 - CARNOTA,1975-2-10
85434063715,988308566,Ângelo Proença,941877079,R LUSIADAS LOTE RC 2720-348 - AMADORA,1959-12-2
75816964224,623555436,Estela Aveiro,989151869,R MOINHO DO CASTELINHO LOTE 3º ESQ 2700-592 - AMADORA,1944-1-9
50125313267,485063676,Antão Goulart,936787674,QTA CAPELA LOTE 1º ESQ 2630-186 - ARRUDA DOS VINHOS,1929-11-23
88257256949,607928668,Duarte Leão,950343687,QTA SANTO ANTÓNIO LOTE 2º ESQ 2580-149 - CARNOTA,1949-2-7
97169546692,501836820,Zuleide Câmara,987977694,PCT DAMÃO LOTE 2º DTO 2700-221 - AMADORA,1988-1-11
57344925306,256975317,Virgílio Soares,989796006,CSL FLAMENGA LOTE 2º DTO 2580-432 - VILA VERDE DOS FRANCOS,1973-7-18
75279236091,584559367,Ava Andrade,950359969,CC S FRANCISCO LOTE 2º DTO 2580-305 - ALENQUER,2009-11-4
95113620185,585832262,Carmen Demoliner,961666025,TV VENTOSO LOTE 2º ESQ 2580-124 - ABRIGADA,1971-5-19
70395875564,729301466,Emílio Proença,949083433,CSL CASALINHO QTA DA AMOREIRA LOTE 3º DTO 2580-134 - CADAFAIS,1960-9-14
39677856787,712566947,Carlos Alexandre,989682581,R REPUBLICA LOTE RC 2580-376 - ALENQUER,1992-4-2
84466528620,714615083,Reinaldo Tavares,921259080,CSL CARVALHAL LOTE 3º ESQ 2630-559 - SANTIAGO DOS VELHOS,1940-8-15
47630486510,444289789,Paulo Queiros,944835053,TV PADRE GERARDO LOTE 3º ESQ 2580-105 - ALDEIA GAVINHA,2002-8-23
87321589224,978352460,Roque Mateus,941477604,NIQUEIRA LOTE 3º ESQ 2580-086 - ALDEIA GALEGA DA MERCEANA,1933-11-15
57064650747,304607248,Aldo Alhinho,989341470,R 25 DE ABRIL LOTE 2º ESQ 2580-004 - ABRIGADA,1954-4-5
32922208022,534610157,Vítor Viveiros,987830830,R ERNESTO MELO ANTUNES LOTE 1º ESQ 2700-002 - AMADORA,1986-12-11
58718919471,716130254,Fradique Paquetá,921497077,R AUGUSTO DOMINGOS DA LAGE LOTE RC 2630-344 - ARRUDA DOS VINHOS,1920-11-21
97203680794,726812872,Leandra Casimiro,924333904,ESTR FRESCA LOTE 1º ESQ 2630-240 - ARRUDA DOS VINHOS,2009-1-28
29525840407,842507458,Reinaldo Carrilho,960369459,PC ANGOLA LOTE 2º DTO 2700-057 - AMADORA,1951-11-5
65290777167,261833474,Antônio Barata,984845998,R NSA SRA DO AMPARO LOTE 3º DTO 2580-147 - CARNOTA,1945-7-21
56388307410,552019428,Leila Franco,966908085,TV NOGUEIRA LOTE 2º DTO 2580-121 - CABANAS DE TORRES,1951-3-20
15121742232,864346574,Diego Mendonça,980644186,R VASCO DA GAMA LOTE 1º ESQ 2580-598 - CARREGADO,1940-3-22
49646201830,923960010,Edelberto Morais,955500469,R CIDADE DA PRAIA LOTE 1º DTO 2700-193 - AMADORA,2019-8-27
66697619463,856491235,Fabrício PereiradaSilva,910064356,ESTR INFESTA LOTE 2º DTO 2630-293 - ARRUDA DOS VINHOS,1938-7-20
23538623213,726281226,Rosalinda Carrapatoso,984974995,R HEROIS DE DADRA LOTE RC 2720-274 - AMADORA,1946-5-8
99381447375,560062149,Cristiano Raposo,969528264,R 17 SETEMBRO LOTE 2º DTO 2700-233 - AMADORA,1943-2-1
16770891158,298643490,Sandoval Braga,927943367,R LIBERDADE LOTE 2º DTO 2630-098 - ARRANHÓ,1922-8-19
62911884062,254273459,Patrício Magalhães,927314803,R PLATANO LOTE 1º ESQ 2650-148 - AMADORA,1926-9-26
64989540982,117956502,Gisele Torres,921489261,R BRANQUINHO FONSECA LOTE 3º DTO 2700-128 - AMADORA,2020-8-14
47637711252,330108895,Joana Coelho,980605015,R MARGARIDAS LOTE 2º DTO 2580-509 - CARREGADO,2009-3-15
81876264410,137388289,Diana Bandeira,989492131,QTA CABECO DA FONTE LOTE RC 2580-558 - RIBAFRIA,2013-6-6
87257818623,456753312,Ava Mesquita,923779598,TV PARQUE LOTE 1º ESQ 2580-122 - CABANAS DE TORRES,2006-3-11
73574990512,192525053,Jorge Sequeira,931403451,PQ DELFIM GUIMARÃES LOTE 2º ESQ 2700-229 - AMADORA,1963-8-24
22874143806,629873323,Clara Cutileiro,974264976,R PARQUE DESPORTIVO LOTE 3º DTO 2580-381 - ALENQUER,2017-5-13
39059170206,348116084,Teodora Maciel,944017936,PCT DR FERNANDO PITEIRA SANTOS LOTE 3º ESQ 2650-288 - AMADORA,1963-6-24
94762319939,750962011,Osório Parra,974966207,CCNH DAMAIA LOTE 2º DTO 2720-155 - AMADORA,1957-10-26
27407294131,586150637,Isulina Barreiros,981754150,R VALE JOANHINHO LOTE 1º ESQ 2580-122 - CABANAS DE TORRES,1983-9-17
67103012267,186373698,Felícia Ferreira,981432442,CSL EVARISTO LOTE RC 2580-376 - ALENQUER,1920-9-13
17004616853,108102329,Paulina Bento4,975141336,R GALEGAS LOTE 2º DTO 2610-083 - AMADORA,2021-10-9
92127565985,478908210,Alice Goes,927556896,R JOSE LEITE DE VASCONCELOS LOTE 3º ESQ 2650-217 - AMADORA,2009-4-28
55484715567,462512242,Emerenciana Nunes,950898419,AV DA FORÇA AÉREA LOTE RC 2614-523 - AMADORA,1971-2-12
23073629211,670787621,Felícia Vidal,973258589,R JOSE MANOEL CARVALHO COSTA LOTE 2º ESQ 2580-232 - OLHALVO,2003-9-17
22287253089,973528577,Belmiro Semedo,916786679,R FRANCISCO SIMÕES CARNEIRO LOTE RC 2700-402 - AMADORA,1991-2-15
53488673847,571953475,Políbio Acácio,964916400,R CASAL DOS CAMPOS LOTE 3º DTO 2580-261 - PEREIRO DE PALHACANA,1933-7-20
28996262300,324290460,Gabriela Gonsalves,982595026,R MARQUES DE CASTELO NOVO LOTE 2º ESQ 2720-808 - AMADORA,2014-11-15
56123351179,778905883,Fradique Meligeni,912820444,R S LAZARO LOTE 2º DTO 2630-159 - ARRUDA DOS VINHOS,1978-11-26
83367221763,398098381,Patrício Assumpção,921390877,QTA S JOÃO ENTRE VINHAS LOTE RC 2580-082 - ALDEIA GALEGA DA MERCEANA,1979-12-12
11683871905,858041831,Adelaide Jardim,958831030,R ESCOLA LOTE 3º ESQ 2580-265 - ABRIGADA,1956-8-27
55869322345,364460377,Valéria Neto,980605430,R GARCIA DE ORTA LOTE 3º ESQ 2720-252 - AMADORA,1972-7-3
50582467403,198018278,Narciso Brum,911309241,R S TOMÁS DE AQUINO LOTE RC 2650-103 - AMADORA,1947-4-18
61790495334,508992687,Ronaldo Amorim,961746066,R PERO DE ALENQUER LOTE 2º DTO 2580-498 - CARREGADO,1931-3-2
48517900576,820548327,Rodolfo Camargo,944207239,AV PEDRO ALVARES CABRAL LOTE 2º DTO 2700-646 - AMADORA,2010-5-23
21733634132,280544123,Tobias Torres,953134967,AV RAÚL REGO LOTE 3º DTO 2650-013 - AMADORA,1962-8-6
37103879812,821599204,João Viegas,932198777,AV DR JOSÉ PONTES LOTE 3º DTO 2720-203 - AMADORA,1953-1-24
92341133927,173161942,Firmino Aguiar,962213722,R DR MANUEL DE ARRIAGA LOTE RC 2700-295 - AMADORA,1991-2-5
90237557918,576389862,Liana Sapateiro,945955783,R PRATA LOTE RC 2580-147 - CARNOTA,1940-7-6
54806773363,707359505,Erick Calmon,951462196,R ANTÓNIO LOPES RIBEIRO LOTE 1º DTO 2700-922 - AMADORA,2021-8-19
41355395732,620520099,Higino Figueredo,917067341,R 26 DE JULHO LOTE RC 2630-014 - ARRANHÓ,1957-3-27
37665234005,158878400,Maximiliano Pessoa,957915509,PC D MARIA II LOTE 2º ESQ 2720-192 - AMADORA,1990-2-24
47539850155,157423798,Telma Labandeira,978308646,QTA PINHEIRO LOTE 2º ESQ 2580-155 - CARNOTA,1927-2-9
27268741322,342409237,Hugo Guerra,970445143,AV PANGIM LOTE RC 2720-446 - AMADORA,1941-1-6
10370633340,577256884,Martinho Neves,957853573,R MOINHOS LOTE 1º ESQ 2630-096 - ARRANHÓ,1927-10-22
56443276243,178909042,Aarão Sá,934022927,R PINHAL DA AZENHA LOTE 1º DTO 2580-037 - ABRIGADA,1925-9-11
